Date,Link,Message
2025-08-01 14:02:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357041128325468160,"Gokul Rajaram - Tl;Dr: Hard skills (which credentials relate to) are table stakes. We actually need signal into the subjective side of candidates.

We want to hire for qualities, but the current paradigm/technology only allows us to scan for keywords and thus over-rely on proxies. A resume can't *really* tell me if someone's hardworking, so I use the fact that they graduated from an Ivy as a proxy and hope I can validate that in the interview.

News flash: they can't. 46% of hires fail by the 18-month mark. 89% of the reason they fail is a values, mindset, and soft-skills mismatch. ONly 11% was because of their hard skills, which is what credentials are relevant to.

What we need is more high-fidelity candidate signal into their behavioral and psychological side (attained in a scalable way) that allows us to filter based on who someone is, not what credentials they carry."
2025-07-31 21:37:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356787111489871874,Dr. Patrice Torcivia Prusko we appreciate the co-sign!
2025-07-31 21:37:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356787111489871874,"Thanks for the support, Nina!"
2025-07-31 14:09:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356685176015368192,""
2025-07-31 14:03:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356662419860979713,Totally. And it's usually obvious from the JD when that's going to be the case!
2025-07-31 13:18:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356321286068793344,Varun Rana
2025-07-31 13:14:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356321286068793344,Got any roasts in ya Varun Rana?
2025-07-31 13:09:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356670035806806018,"What are your thoughts on video interviews in general? I'm not a huge fan myself. Putting candidates on the backfoot does more harm than good IMO.

Are y'all working on the \"screening at scale\" or \"identity authentication\" problems over at Elly?"
2025-07-31 12:30:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356662419860979713,https://crystal-ball.mycareerspan.com/detector
2025-07-30 16:31:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356340053138186241,Would love to join!
2025-07-30 13:55:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356321286068793344,Coming soon to a mandatory training seminar near you!
2025-07-30 02:47:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355934883770236931,I guess I don't need to make any further changes Varun Rana
2025-07-30 01:39:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356117544040112128,How are you leveraging your intrinsic cuddliness to drive shareholder value?
2025-07-30 00:21:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356069326250004481,"Thank you for being such a great supporter, Cindy Fortunato ! We deeply appreciate it"
2025-07-29 22:13:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356005860185120769,"Lukas Bures, Ph.D. - I will triumph, if only because I don't have $200 to spare 😂 small claims court here we come!"
2025-07-29 20:15:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356005860185120769,"Et tu, Husain?"
2025-07-29 20:14:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356005860185120769,Jose Medina does Johnson loyalty mean nothing to you?/s
2025-07-29 18:49:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356005860185120769,"Don't go melting my cold, dead heart now, Joe!

(seriously, that's so kind of you to say and it means a whole lot!)"
2025-07-29 17:21:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356005860185120769,Logan Currie -- I'm going to use the $200 to buy both of your daughters Arsenal shirts
2025-07-29 17:16:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356005860185120769,I'm rootin' for ya!
2025-07-29 17:16:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356005860185120769,You should absolutely avoid that at all costs. I have been reliably assured that I am f'ing insufferable when I am proven right.
2025-07-29 17:09:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356005860185120769,"Pride cometh before the fall, Logan Currie"
2025-07-29 16:30:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355960310995795969,There is such a thing as being gauche when it comes to regularly posting about your company LOL
2025-07-29 16:01:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355569253573406720,Lydia Wu I'll be sure to make it then!
2025-07-29 15:30:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355953547173064704,"As a founder, I can confidently say that I would be moved by someone that could effectively and insufficient detail how they planned, executed and evaluated and experiment and then chose to not proceed based on exercising good judgment"
2025-07-29 15:29:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355953547173064704,"Jessica Z. - do you think it would improve hiring if we were able to recognize and give folks the credit they deserve for such  \"inverted impact\" achievements? 

It's often said that you can't prove a negative, but I believe in this context, there are ways in which we can!"
2025-07-29 15:20:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355974685383114752,Inb4 shitposting cred is soft criteria for YC admission
2025-07-29 13:06:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355934883770236931,"you say ChatGPT dependence, I say vibe writing. Who is to say who's correct?
----
That is a crisp, punchy comment in response to Varun's post. Would you like to make any further changes?"
2025-07-29 12:32:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355933155649802242,Hey Andrew Yeung - down to join for both. The focus on career design is especially relevant to what we're building!
2025-07-28 21:26:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355708885950734336,"As a veteran college admissions consultant with an especially high standard for that line of work, I can honestly say that ESAI has become my go-to recommendation for folks who reach out wanting admissions help. 

This is a truly great product, and you'd get to work with a fantastic founder. 

Run, don't walk, to this application!"
2025-07-28 21:21:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355569253573406720,"Lydia Wu - is cohort membership open to folks building human-centric careertech/hrtech solutions as well or  is it for practitioners only? I could not support the sentiment more and would love to be a part of this group if possible. 

Will be rooting for y'all regardless!"
2025-07-28 20:50:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355643528376451073,Seema Vazirani - this list wouldn't be complete without shouting you out as well! Thanks for being such a loyal and caring supporter
2025-07-28 20:41:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353173603355435009,Sara Schmitt - they put no points in their situational awareness skill tree
2025-07-28 20:25:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7355691357807550468,"We closely studied Handshake and Garrett Lord's early days when developing our GTM at Careerspan. They wrote *the playbook* on selling to universities -- a famously difficult thing to do. Excited to see how they fare going in this new direction."
2025-07-28 20:20:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355689957908226060,"At Careerspan, we call that the self-averaging effect.

Our product usage showed that many users perceive themselves as average at things where, from the outside looking in, they were clearly performing at an above-average level. 

To your point, Andrew Yeung, just because something comes easily to you doesn't mean it's necessarily an easy thing to do; it may just mean it's easy *for you*."
2025-07-28 19:03:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355645093598384128,"Giovanna Ventola if that sounds interesting at all, let's talk. Would love to connect regardless as we have quite a few capabilities that your community might be interested in"
2025-07-28 17:14:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355645093598384128,Our brilliant Ilse Funkhouser is an absolute bulldog when it comes to making sure our users are shielded from the hiring market's crap haha Total credit to her for both ideating and implementing the system
2025-07-28 17:13:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355645093598384128,"Vrijen Attawar Tim He - any job that gets submitted to us for distribution to our community or any job submitted by a user to check their match score first gets run through a literal bullshit detector that pays attention to everything from the specificity of language to obvious markers, such as multiple years of experience for entry-level positions and unpaid work for what is clearly a full-time role. 

Jobs for distribution that fail are kicked from the system. Jobs that user submit that fail have a big old sign that says \"red flag alert\"  that specifies why you should be wary of that job post. The latter has the dual benefit of both educating the candidate and letting them choose whether or not to proceed with a particular opportunity!"
2025-07-28 17:09:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355645093598384128,"Cost to sound like an awesome, ethical employer: $0
Cost to *be* an awesome, ethical employer: $$$

We actually just added a bullshit detector to our JD matching system to filter out jobs that had many of the red flags you just called out!"
2025-07-28 17:06:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354121931198980097,"That's what I suspected as well. 

It's a shame because they don't realize how much they're shooting themselves in the foot. People are intrinsically bad at absorbing and delivering data simultaneously. 

I can't conceive of a way where even an above-average communicator can process and deliver a scripted answer on the fly unless they're a trained stage actor or spending so much time optimizing for that ability that they'd likely be better off just preparing themselves better to come off effectively in the first place."
2025-07-28 16:41:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355629720123699200,"Michael Hess  - I love that you are evaluating for for qualities rather than keywords. 

I'd love to know how y'all currently do so. Is it primarily through the interviews or do y'all do skills-based assessments or something along those lines? 

Also, if you're willing to share, how reliable do you think your approach?"
2025-07-28 16:39:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355615529669189633,"Re live cheating: Something that I don't think a lot of these tools haven't baked into their concept is just how bad human beings are at simultaneously absorbing and delivering information.

In fairness, it's incredibly hard to look at a script and deliver it convincingly for anyone that is in a train stage actor. 

I'm confident that in time folks will see that this whole cheating app thing was solving a human problem as though it was a technical problem. 

That said, building an entirely deep faked bot that answers convincingly in your stead may yet work, but only because you've entirely removed the human from the loop."
2025-07-28 16:05:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355621016502444034,"My follow-up tier list:
- Tailored + proactive note (Best, surfaced interesting takeaways or have next steps planned in response. Shows that they critically engaged with what was discussed)
- Tailored but simple note (Better, shows they critically engaged with the conversation)
- Generic note (clearly cursory, minimal value add)
- No note 
- Bad note (wrong name, incorrect details, inappropriate content)"
2025-07-28 01:01:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7352034375858810880,"Samuel Reed - unfortunately, the responsibility doesn't fall on anyone because the incentives aren't there, at least not for the powers that be. Everyone agrees that resumes are incomplete data points, but we have an entire hiring paradigm dominated by billion-dollar companies that have centered their tech on it. They're scarcely about to forego all that capital investment for the sake of idealism. At minimum they won't be the first movers on getting rid of it.

For what it's worth though, my company Careerspan is taking up the responsibility to develop something better. We use career coaching to both help candidates. Better understand their best attributes and get better at expressing those qualities to employers. In the process, the data that we collect, which contains really rich insights into their character and mentality, can be turned into hiring signals that are far more reliable, detailed, and grounded than resume bullets. Crucially, this allows us to assess candidate quality semantically rather than by scanning for keywords. 

Maybe it's crazy, but I truly believe this is the most pro-candidate way of doing things! 

If that's at all, interesting to you, I'm happy to share more!"
2025-07-27 22:46:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354197433918148608,Please send it over!
2025-07-27 20:32:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355328118976323584,Daniel Berk 🐝 where the hell do expect me to store the USB-A to Micro-USB cable I got with my palm pilot in 2002? Ridiculous.
2025-07-27 18:19:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355091120512512001,"If vibe coding is real coding, then I'm your guy"
2025-07-27 01:28:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354205276574478336,Robert Abeldano II narrator: not long.
2025-07-27 01:10:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354850482638524417,"Dominic Imwalle appreciate it! If you find what we do interesting, let's talk. We've had a fair few career coaches use our tech to *actually* scale their support + increase client count. Happy to demo how."
2025-07-27 00:06:38,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7355017119454961665,YC > Lucy
2025-07-26 20:45:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351253027439190016,"One's skills as a professional are largely unrelated to ones ability to advocate for oneself -- sadly, being bad at the latter can tank your chances no matter how much of a rockstar you are"
2025-07-26 20:41:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354937407462334464,G
2025-07-26 20:16:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354850482638524417,"LinkedIn isn't going to step up and do its job, so we're all lucky Asher King-Abramson stepped in! We're big fans of WJ over at Careerspan"
2025-07-26 17:30:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354499418613579776,Saif Islam agreed!
2025-07-26 14:59:42,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7354879341807214592,It was my pleasure!
2025-07-26 12:10:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354811662685589504,"Also worth noting that whether, intentionally or not, most advice is calibrated for the median and not for folks on either extremes of job searching capability."
2025-07-26 11:29:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354213026025095169,Logan Currie the people pleaser in us would never...
2025-07-26 11:27:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7354820331859021824,"Alan Stein I'd still go with the OAI brand name. Also, anthropic feels like a notable absence? They would be a close second"
2025-07-26 09:20:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7345792036228227072,"My pro tip is incorporating key principles such as taking on different perspectives, playing devil's advocate, providing a snap summary and a in-depth account, etc. directly into your personalization instructions. They apply to all responses going forward and tend to hold quite well!"
2025-07-26 09:03:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353040308080676864,Y'all got any room for HR tech builders? I'd love to immerse myself in those discussions.
2025-07-26 05:43:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7352034375858810880,"Not just machines! Hiring is broken in large part because we largely ignore qualitative signals (values, mindset, soft skills, etc) in favor of that comes across more effectively in a resume I.e hard skills and quantifiable achievements. Data insufficiency is the true culprit."
2025-07-26 01:23:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7345579319160729600,Stephen Huerta I couldn't agree more. We want to be a part of driving the right kind of change and doing so in the right ways. Got 15m to share your POV on what we're building?
2025-07-25 23:45:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354635278566739968,Tack on a pronoun or article and watch that price drop 🔌 Andy Mowat
2025-07-25 23:45:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7354634966065991680,"Congrats Shujaat Ahmad, excited to learn more"
2025-07-25 22:20:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354631376949686272,Eliza Cato we need to start an alliance with the socks in bed and breakfast for dinner people. Our voices will be heard dammit!
2025-07-25 22:07:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354631376949686272,"Tim He that's the thing, I do. It's my darkest secret."
2025-07-25 22:05:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354584478893121536,Bah gawd that's Twill's music (Tim He)
2025-07-25 22:03:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354631376949686272,"\"I like pineapples on pizza\" levels of betrayal"
2025-07-25 20:55:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354114882461446144,"This is a great example of candidates not being able to read between the lines and understand what you're actually looking for. 

I think you articulated the real need of employers extremely well. There are plenty of folks I know who aren't naturally tech-savvy, who I would trust with a more tech-heavy job because I know that they have the inclination and motivation to learn new things."
2025-07-25 20:54:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351579678396030979,"Adam Treitler we're working on this, albeit from a candidate-centric perspeective! We call it talent telemetry, and it's intended to track subjective career development through conversational coaching.

We have, however, had some discussions about sharing our data stream with employer-focused HR platforms, so maybe one day we'll contribute to the climb up analytics mountain!"
2025-07-25 20:39:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354596388573257728,"not going to lie, the mob's benefits would put a lot of companies to shame"
2025-07-25 18:58:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7354544213511884800,"People tend to focus on their careers at the wrong time. 

Case in point, we try to build our network when we should already have one warmed up and ready to go. 

Networking with recruiters or hiring managers when you *don't* need a job is actually the best time to do it!"
2025-07-25 18:12:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354544467468505090,"I've gotten used to saying that we work on our careers at the exact wrong time, and it's usually because we're busy actually succeeding at the careers to worry about the upkeep"
2025-07-25 18:12:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354544467468505090,Julie Reed agreed on all counts! That's actually precisely why we opted to build our careertech startup on a foundation of conversational coaching - it not only gives folks practice in articulation but also does so in a scaffolded way that provokes deeper thought into one's own experiences.
2025-07-25 17:37:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354544467468505090,"Effectively advocating for oneself is THE critical meta-skill in job hunting. 

Unfortunately, opportunities to hone this skill only arise once every few years -- ironically, that's why some of the most talented professionals sometimes end up struggling more on average because they don't spend nearly as much time job hopping."
2025-07-25 14:26:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353904662682427394,🙏
2025-07-25 13:18:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354499418613579776,"I have a few \"ghosted after the final round\" stories of my own. It's truly embarrassing when companies treat candidates as disposable. 

That said, \"empathy for the job seeker\"--especially ones you may not hire--is the greenest possible flag in a future employer"
2025-07-25 00:10:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353061123228585984,Taxes
2025-07-24 19:12:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354163181935554561,"We're building a tool to help screen on the basis of values, mindset, and soft skills as well as provide a way to verify what they share with employers!

46% of hires fail by the 18 month mark. 90% of the reason they fail is a mismatch on one of those three parameters."
2025-07-24 19:07:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354220501998747648,"Tuck Hauptfuhrer Are you finding that the quality of candidate signal provided by resumes has stayed the same, declined, or improved because of AI?"
2025-07-24 19:04:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354121931198980097,"Would you also say these were \"fake\" candidates in that they fabricated aspects of their background/capabilities?"
2025-07-24 17:47:24,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7354177318774349824,"Congratulations, y'all!"
2025-07-24 02:16:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7352700655871938560,"Speaks to why a bad hire can be worse than no hire at all, and a great hire is a force multiplier!"
2025-07-24 02:15:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353863806063632385,So much of B2B SaaS is just economic or technical hostage situations
2025-07-23 22:21:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353904662682427394,I've been using it a lot recently to find second degree connections at organizations into which I want to make inroads
2025-07-23 20:45:04,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353884641738559488,"Modern hiring does not reward generalist backgrounds + frequent role/career switching, but that's going to be the reality for Gen Z. Fortunately, the market will adapt when it sees their ability to thrive in such circumstances."
2025-07-23 20:42:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353853954365030400,"You're ahead of the curve raising the alarm on these fronts Max Kolysh

Candidate + experience provenance is going to be a BIG question in the coming years

People haven't fully baked in a world where the marginal cost of fraud is approaching $0 into their mental models"
2025-07-23 14:05:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353778856580771840,"You could have stopped at \"approach\" and somehow been even more accurate"
2025-07-22 17:13:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353471326935744513,Love how Whispered has operationalized and automated a process that could take hours of digging on LinkedIn!
2025-07-22 14:34:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353344656115437570,"+1 Tony Case. The kids aren't alright, and it's precisely because they feel hopeless and disillusioned!  

Couldn't agree more on skills-based testing, though I would go one step further-- what this generation needs IMO is a hiring process that instills trust that they're being assessed as 3D individuals, each with their unique bundle of capabilities, motivations, and qualities, not just a 2D piece of paper. 

I appreciate you pushing back against the narrative that this generation is somehow uniquely flawed or entitled. Those attitudes will lead talent leaders to misdiagnose and mistreat the real problem."
2025-07-21 20:47:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320431895505219585,"Love this. Signing now."
2025-07-21 20:03:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353148273374699521,Have a safe trip and a wonderful time!
2025-07-21 18:00:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353112778552877060,"AI is trained on a lot of resumes but the majority of that training corpus aren't good resumes, so the pattern matching is both limited and doesn't capture the subtleties of what makes for a legitimate candidate over someone just throwing shit at the wall. 

Unfortunately, it's good enough that more manual screening combined with the steps that you outlined above will be needed to separate the wheat from the chaff."
2025-07-21 13:22:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353039799433265152,My understanding is that this is just a way of getting your personal information and then putting you into a funnel for even more elaborate scans.
2025-07-18 19:47:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7352061104639909891,"Truly, I have become derelict in my duties"
2025-07-18 19:11:53,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7352019631223545856,cc Max Sapo Val Avdeenko
2025-07-18 18:23:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351969641088315392,Seema Vazirani thanks for always being such a great supporter! It's very motivating!
2025-07-18 18:23:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351969641088315392,Bhuva Shakti thanks Bhuva! Excited to meet you properly soon
2025-07-18 18:22:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351969641088315392,Adam Harder I will if I get some tips from a pro like you!
2025-07-18 18:22:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351969641088315392,Anna Garnitz thank you as always!
2025-07-18 18:17:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7352016824244314112,The bar is in hell
2025-07-18 15:10:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351980326480404481,"This is one of the problems careerspan solves! As a lifelong career companion, we want to be the long-term repo of folks' experiences + integrate async validation of what one shares by interacting with one's colleagues. Then there's also the fact that if lying is a race, it's much easier to Sprint than do a marathon, especially when we can draw a skills trend line across several years."
2025-07-18 14:02:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351969641088315392,Abja Adhikari Thank you so much!
2025-07-18 13:46:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351966191810142209,Paging Tejas Ravindra and Sara Schmitt
2025-07-18 13:01:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351589019392122882,"Shannon Pollack - Hey Shannon, your advice and analysis are spot on. That's why we built Careerspan to make the entire process of tracking accomplishments and staying warmed up for any job search as easy as having a conversation with our AI coach.

Think of it as a convenient place to log and retrieve your accomplishments in 10x the detail as your resume, but with 1/10th of the labor.

Let me know if you're interested in a demo. I would genuinely love your perspective on what we've built."
2025-07-18 03:43:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351802892464369665,Jaya Pokuri and Vinay Nagaraj are killer founders that anyone would be lucky to work with!
2025-07-17 15:57:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351297064502206466,"We use conversational coaching to simultaneously build the self-advocacy muscle and excavate their professional history. 

We turn that data into a \"3D talent graph\" that captures both attributes + context. 

Best part is we capture qualitative insights (values, mindset, soft skills) that previously couldn't be collected or leveraged at scale. 

We want to specialize in the capture and processing of human data using career guidance as a hook. 

We're looking for companies that want to integrate with our data pipeline to leverage our insights to produce the next generation of candidate evaluation/matching. 

I'm sure you'd agree that we should be measuring people by qualities - not keywords!"
2025-07-17 13:09:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351309669727879170,"Ariel Hersh lowering the friction of writing the specifics would also allow someone to focus more on the content in my opinion, particularly if they're using AI correctly"
2025-07-17 13:05:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351589019392122882,Jeff Taylor great question! Would love to share our solution. Dm'ing you now.
2025-07-17 03:26:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7343343413318066177,PREACH!
2025-07-17 02:34:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351297064502206466,"Another fundamental flaw with LinkedIn profiles (and to a lesser extent, resumes): most folks are bad at representing themselves. They need help bringing out their story + best attributes. 

That's why Careerspan is building its own high-signal data pool.  

When intelligence is cheap and transforming information is easy, it's invaluable to have data that no one else is even collecting, let alone storing."
2025-07-17 00:37:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7345874599873589248,Emilio Van Cotthem send me the JD and I'll run it through our database. Would be cool to show you the kind of insights we're able to give you over and above the resume
2025-07-16 16:29:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351283964000493568,"me too, please!"
2025-07-16 12:44:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7350841771943231490,"As always, your taste in founders (and people) is superlative"
2025-07-15 15:06:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7350901853783568384,Love that! Helping others is severely underrated as a behavioral driver
2025-07-15 14:58:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7350894470441095169,"Also for personal productivity, if you're not using a dictation tool like superwhisper you're missing out!"
2025-07-15 14:55:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7350894470441095169,That's killer momentum. If you're looking to hire more and want to select for attributes like grindset- not keywords - then hit us up!
2025-07-15 11:07:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7350841771943231490,"Tejas Ravindra thanks for joining, man. It was a pleasure, as always!"
2025-07-12 20:03:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7343682544699158530,"Minol Ajekar dm'ing you my #, WhatsApp me!"
2025-07-12 15:37:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7348018631168913408,"Courtney Daniels right?? It's hard to nail, but we'll do our best. And we need comments like this to improve, so keep em coming!"
2025-07-12 14:02:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7348033169012535298,"That is so sweet of you to say, Akiko. Thank you! We love having you as a user and we're so grateful for your support."
2025-07-11 18:32:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7348018631168913408,"Hey Courtney Daniels - Thank you for your thoughtful comment. 

We've been discussing internally how we should handle scoring ranges, and candidly, we may have gone a bit overboard reflecting the current market's difficulty. We're going to reconsider how we convey fit to a user and what the number implies, but just to reassure you 75 is quite a good score. Our system thinks a 60+ is a \"go\" for applying, but I see now how that doesn'[t come off as such. 

As such, I want to validate that it must be incredibly discouraging to see a low score, and I appreciate you articulating that thought, because that wasn't our intent (nor is it true!). 

Tl;dr: we're going to put thought into how we represent fit, and I'm happy to keep you posted personally if you'd like."
2025-07-11 17:58:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7349474410661142528,"Cheers to you, amigo! Great work."
2025-07-10 16:08:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7348428536711376896,Ruth Decosse LOVE THAT. I couldn't agree more!
2025-07-09 13:11:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7348634889832873984,"Great list! I would also add: be patient and apply judiciously - no matter how tempting it is. It rarely works out well and just causes more psychological pressure when it doesn't. Combining great networking with meticulous prep for individual opportunities will produce better results than a spray-and-pray approach. 

After, all - with jobs - you only need one!"
